Date,Company,Country,Weight,Liquidity,AvgDailyValue30d,TradeCount30,Rank,Price,Trading Days (90d),Participation,Regime,RawLiquidity,NormLiquidity,AdjLiquidity
2016-10-31 00:00:00,AFRICAN RAINBOW MINERALS (SOUTH AFRICA),SOUTH AFRICA,0.001913473,0.252031701,86711592.63,21,45,97.5,90,0.7,HIGH,42488680.39,0.252031701,0.252031701
2016-10-31 00:00:00,EXXARO RESOURCES (SOUTH AFRICA),SOUTH AFRICA,0.00186823,0.246072477,84661319.62,21,46,82.23,90,0.7,HIGH,41484046.61,0.246072477,0.246072477
2016-10-31 00:00:00,KENYA ELECTRICITY GENERATING CO (KENYA),KENYA,0.005629712,0.21811223,4477592.5,20,47,5.8,90,0.666666667,MID,1990041.111,0.21811223,0.21811223
2016-10-31 00:00:00,KUMBA IRON ORE (SOUTH AFRICA),SOUTH AFRICA,0.001433807,0.188852738,64974848.73,21,48,136.68,90,0.7,HIGH,31837675.88,0.188852738,0.188852738
2016-10-31 00:00:00,BRITAM HOLDINGS KENYA (KENYA),KENYA,0.00475947,0.184396405,3785445.5,20,49,10.25,90,0.666666667,MID,1682420.222,0.184396405,0.184396405
2016-10-31 00:00:00,KENYA AIRWAYS (KENYA),KENYA,0.00383716,0.148663286,3051885.8,20,50,6.7,90,0.666666667,MID,1356393.689,0.148663286,0.148663286
2016-10-31 00:00:00,NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.00112502,0.148181191,50981789.12,21,51,49.23,90,0.7,HIGH,24981076.67,0.148181191,0.148181191
2016-10-31 00:00:00,OUTSURANCE (SOUTH AFRICA),SOUTH AFRICA,0.001059315,0.139526812,48004247.06,21,52,21.81,90,0.7,HIGH,23522081.06,0.139526812,0.139526812
2016-10-31 00:00:00,STANDARD CHARTERED BANK KENYA (KENYA),KENYA,0.002756153,0.106781775,2192106.667,20,53,191,90,0.666666667,MID,974269.6296,0.106781775,0.106781775
2016-10-31 00:00:00,WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),SOUTH AFRICA,0.000459862,0.060570366,20839255.02,21,54,152,90,0.7,HIGH,10211234.96,0.060570366,0.060570366
2016-10-31 00:00:00,CIC INSURANCE GROUP KENYA (KENYA),KENYA,0.001182485,0.045813095,940490,20,55,4.1,90,0.666666667,MID,417995.5556,0.045813095,0.045813095
2016-10-31 00:00:00,KENYA POWER (KENYA),KENYA,0.001140654,0.044192431,907219.6333,20,56,9.35,90,0.666666667,MID,403208.7259,0.044192431,0.044192431
2016-10-31 00:00:00,SANTAM (SOUTH AFRICA),SOUTH AFRICA,0.000320188,0.042173263,14509725.6,21,57,221.4,90,0.7,HIGH,7109765.544,0.042173263,0.042173263
2016-10-31 00:00:00,RAUBEX (SOUTH AFRICA),SOUTH AFRICA,0.000131435,0.017311868,5956154.2,21,58,25.13,90,0.7,HIGH,2918515.558,0.017311868,0.017311868
2016-10-31 00:00:00,PSG KONSULT (SOUTH AFRICA),SOUTH AFRICA,2.47978E-05,0.003266229,1123747.347,21,59,7,90,0.7,HIGH,550636.1999,0.003266229,0.003266229
2016-11-30 00:00:00,SONATEL SENEGAL (SENEGAL),SENEGAL,0.052609428,44.89789873,395217167.7,20,1,24000,90,0.666666667,LOW,175652074.5,44.89789873,44.89789873
2016-11-30 00:00:00,BANK OF AFRICA BUKINA FASO (BURKINA FASO),BURKINA FASO,0.033264278,12.9397851,113903442.3,20,2,135000,90,0.666666667,LOW,50623752.15,12.9397851,12.9397851
2016-11-30 00:00:00,BANK OF AFRICA NIGER (NIGER),NIGER,0.030167125,11.73499439,103298180.5,20,3,92000,90,0.666666667,LOW,45910302.44,11.73499439,11.73499439
2016-11-30 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.028763313,11.18891231,81397728.42,22,4,71.8,90,0.733333333,LOW,43773889.51,11.18891231,11.18891231
2016-11-30 00:00:00,CIE BENIN (BENIN),BENIN,0.024201517,9.414376421,82870764.33,20,5,75000,90,0.666666667,LOW,36831450.81,9.414376421,9.414376421
2016-11-30 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.053895341,7.717849998,249527141.1,22,6,22.65,90,0.733333333,MID,134190151.4,7.717849998,7.717849998
2016-11-30 00:00:00,SGB IVORY COAST (IVORY COAST),IVORY COAST,0.016987909,6.608286963,58169948.5,20,7,144000,90,0.666666667,LOW,25853310.44,6.608286963,6.608286963
2016-11-30 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.038140539,5.461751461,176584829.7,22,8,810.06,90,0.733333333,MID,94963397.29,5.461751461,5.461751461
2016-11-30 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.037641714,5.39031945,174275349,22,9,19.9,90,0.733333333,MID,93721409.91,5.39031945,5.39031945
2016-11-30 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.034313461,4.913711293,158866048.4,22,10,145,90,0.733333333,MID,85434630.45,4.913711293,4.913711293
2016-11-30 00:00:00,PPC (SOUTH AFRICA),SOUTH AFRICA,0.034267077,4.907069124,1920393392,22,11,551,90,0.733333333,HIGH,1032744891,4.907069124,4.907069124
2016-11-30 00:00:00,BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,0.031263181,4.476909101,1752049225,22,12,1903,90,0.733333333,HIGH,942213138.8,4.476909101,4.476909101
2016-11-30 00:00:00,ZENITH BANK NIGERIA (NIGERIA),NIGERIA,0.03108367,4.451202993,143912612.6,22,13,13.8,90,0.733333333,MID,77393005.02,4.451202993,4.451202993
2016-11-30 00:00:00,PALM IVORY COAST (IVORY COAST),IVORY COAST,0.011366626,4.421611259,38921569.33,20,14,12800,90,0.666666667,LOW,17298475.26,4.421611259,4.421611259
2016-11-30 00:00:00,NASPERS (SOUTH AFRICA),SOUTH AFRICA,0.030120319,4.31325042,1688001003,22,15,271.28,90,0.733333333,HIGH,907769428.5,4.31325042,4.31325042
2016-11-30 00:00:00,COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,0.025346916,3.629695808,117352322,22,16,68.82,90,0.733333333,MID,63109470.93,3.629695808,3.629695808
2016-11-30 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.023198272,3.322008543,107404431.9,22,17,342.9,90,0.733333333,MID,57759716.69,3.322008543,3.322008543
2016-11-30 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.008369351,3.255672718,28658306.67,20,18,10500,90,0.666666667,LOW,12737025.19,3.255672718,3.255672718
2016-11-30 00:00:00,EFG HOLDING EGYPT (EGYPT),EGYPT,0.022278905,3.190354617,103147906,22,19,20,90,0.733333333,MID,55470651.7,3.190354617,3.190354617
2016-11-30 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.007750229,3.014834772,26538312.33,20,20,18500,90,0.666666667,LOW,11794805.48,3.014834772,3.014834772
2016-11-30 00:00:00,REINET INVEST (SOUTH AFRICA),SOUTH AFRICA,0.019448528,2.785042591,1089933167,22,21,276.6,90,0.733333333,HIGH,586141836.3,2.785042591,2.785042591
2016-11-30 00:00:00,UNILEVER NIGERIA (NIGERIA),NIGERIA,0.016492356,2.361716818,76357074.28,22,22,48,90,0.733333333,MID,41063137.72,2.361716818,2.361716818
2016-11-30 00:00:00,GRINDROD (SOUTH AFRICA),SOUTH AFRICA,0.015640012,2.239660507,876496566.3,22,23,948,90,0.733333333,HIGH,471360375.7,2.239660507,2.239660507
2016-11-30 00:00:00,MTN GROUP (SOUTH AFRICA),SOUTH AFRICA,0.015521707,2.222719102,869866506.7,22,24,113.2,90,0.733333333,HIGH,467794876.9,2.222719102,2.222719102
2016-11-30 00:00:00,PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),EGYPT,0.013850943,1.983464636,64127737.68,22,25,3.12,90,0.733333333,MID,34486472.26,1.983464636,1.983464636
2016-11-30 00:00:00,VIVO ENERGY IVORY COAST (IVORY COAST),IVORY COAST,0.005085466,1.978243197,17413636.17,20,26,3225,90,0.666666667,LOW,7739393.852,1.978243197,1.978243197
2016-11-30 00:00:00,TALAAT MOUSTAFA GROUP EGYPT (EGYPT),EGYPT,0.013715797,1.964111648,63502032.88,22,27,8.67,90,0.733333333,MID,34149982.13,1.964111648,1.964111648
2016-11-30 00:00:00,STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,0.012454016,1.783423641,697947163.3,22,28,151,90,0.733333333,HIGH,375340474.5,1.783423641,1.783423641
2016-11-30 00:00:00,ANGLO AMERICAN (SOUTH AFRICA),SOUTH AFRICA,0.0120249,1.721973913,673898663.3,22,29,205.34,90,0.733333333,HIGH,362407725.6,1.721973913,1.721973913
2016-11-30 00:00:00,UNITED BANK FOR AFRICA NIGERIA (NIGERIA),NIGERIA,0.011897856,1.703781144,55085242.38,22,30,4.3,90,0.733333333,MID,29623619.23,1.703781144,1.703781144
2016-11-30 00:00:00,FIRSTRAND (SOUTH AFRICA),SOUTH AFRICA,0.011871621,1.700024285,665308623.3,22,31,49.47,90,0.733333333,HIGH,357788193,1.700024285,1.700024285
2016-11-30 00:00:00,EQUITY GROUP HOLDINGS KENYA (KENYA),KENYA,0.010984343,1.572965468,50855818.17,22,32,30,90,0.733333333,MID,27349128.88,1.572965468,1.572965468
2016-11-30 00:00:00,DANGOTE CEMENT NIGERIA (NIGERIA),NIGERIA,0.010881139,1.558186681,50378002.68,22,33,154,90,0.733333333,MID,27092170.33,1.558186681,1.558186681
2016-11-30 00:00:00,EAST AFRICAN BREWERIES KENYA (KENYA),KENYA,0.010835105,1.551594509,50164870,22,34,248,90,0.733333333,MID,26977552.31,1.551594509,1.551594509
2016-11-30 00:00:00,BANK OF AFRICA IVORY COAST (IVORY COAST),IVORY COAST,0.003924944,1.526800878,13439780.83,20,35,139000,90,0.666666667,LOW,5973235.926,1.526800878,1.526800878
2016-11-30 00:00:00,KCB GROUP KENYA (KENYA),KENYA,0.010329614,1.479207919,47824526.67,22,36,30,90,0.733333333,MID,25718967.67,1.479207919,1.479207919
2016-11-30 00:00:00,BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,0.010192269,1.459539956,571194498.3,22,37,781.35,90,0.733333333,HIGH,307175708,1.459539956,1.459539956
2016-11-30 00:00:00,ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),EGYPT,0.010162996,1.455348039,47053108.76,22,38,0.91,90,0.733333333,MID,25304116.26,1.455348039,1.455348039
2016-11-30 00:00:00,EMAAR MISR EGYPT (EGYPT),EGYPT,0.010146215,1.452945018,46975416.29,22,39,3.04,90,0.733333333,MID,25262334.99,1.452945018,1.452945018
2016-11-30 00:00:00,BANK OF AFRICA BENIN (BENIN),BENIN,0.003616682,1.406887401,12384233.33,20,40,168000,90,0.666666667,LOW,5504103.704,1.406887401,1.406887401
2016-11-30 00:00:00,FIRST HOLDCO NIGERIA (NIGERIA),NIGERIA,0.008517413,1.219699467,39434314.1,22,41,3.1,90,0.733333333,MID,21206897.81,1.219699467,1.219699467
2016-11-30 00:00:00,AFRICA GLOBAL LOGISTICS IVORY COAST (IVORY COAST),IVORY COAST,0.003044463,1.184294361,10424841.17,20,42,298995,90,0.666666667,LOW,4633262.741,1.184294361,1.184294361
2016-11-30 00:00:00,UNIWAX IVORY COAST (IVORY COAST),IVORY COAST,0.002873034,1.117608698,9837835.55,20,43,26335,90,0.666666667,LOW,4372371.356,1.117608698,1.117608698
2016-11-30 00:00:00,ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.007489778,1.072541375,419741666,22,44,289.93,90,0.733333333,HIGH,225727740.4,1.072541375,1.072541375
2016-11-30 00:00:00,WOOLWORTHS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.007455615,1.06764923,417827113.3,22,45,64.93,90,0.733333333,HIGH,224698136.5,1.06764923,1.06764923
2016-11-30 00:00:00,GUINNESS NIGERIA (NIGERIA),NIGERIA,0.007310503,1.046869039,33846503.68,22,46,89,90,0.733333333,MID,18201897.54,1.046869039,1.046869039
2016-11-30 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.007150905,1.02401449,33107589.3,22,47,42.7,90,0.733333333,MID,17804525.8,1.02401449,1.02401449
2016-11-30 00:00:00,SERVAIR ABIDJAN IVORY COAST (IVORY COAST),IVORY COAST,0.002612941,1.01643242,8947223.667,20,48,5305,90,0.666666667,LOW,3976543.852,1.01643242,1.01643242
2016-11-30 00:00:00,INTERNATIONAL BREWERIES NIGERIA (NIGERIA),NIGERIA,0.006815508,0.97598551,31554756.08,22,49,18.42,90,0.733333333,MID,16969446.6,0.97598551,0.97598551
2016-11-30 00:00:00,SITAB IVORY COAST (IVORY COAST),IVORY COAST,0.002443969,0.950702741,8368633.167,20,50,155000,90,0.666666667,LOW,3719392.519,0.950702741,0.950702741
2016-11-30 00:00:00,FILTISCA IVORY COAST (IVORY COAST),IVORY COAST,0.002278473,0.886324711,7801940.667,20,51,24500,90,0.666666667,LOW,3467529.185,0.886324711,0.886324711
2016-11-30 00:00:00,ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),SOUTH AFRICA,0.005565981,0.797052309,311928352.6,22,52,155.34,90,0.733333333,HIGH,167748136.3,0.797052309,0.797052309
2016-11-30 00:00:00,MR PRICE (SOUTH AFRICA),SOUTH AFRICA,0.005517938,0.79017259,309235957.6,22,53,145.05,90,0.733333333,HIGH,166300226.1,0.79017259,0.79017259
2016-11-30 00:00:00,ABSA (SOUTH AFRICA),SOUTH AFRICA,0.005488087,0.785897907,307563050.1,22,54,157.31,90,0.733333333,HIGH,165400573.6,0.785897907,0.785897907
2016-11-30 00:00:00,SANLAM (SOUTH AFRICA),SOUTH AFRICA,0.005081757,0.727711149,284791521.3,22,55,61.67,90,0.733333333,HIGH,153154551.5,0.727711149,0.727711149
2016-11-30 00:00:00,SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.005038746,0.721551839,282381060.6,22,56,186.94,90,0.733333333,HIGH,151858259.3,0.721551839,0.721551839
2016-11-30 00:00:00,STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),NIGERIA,0.00489248,0.700606584,22651432.45,22,57,15,90,0.733333333,MID,12181437.01,0.700606584,0.700606584
2016-11-30 00:00:00,VODACOM (SOUTH AFRICA),SOUTH AFRICA,0.00478144,0.684705573,267961185.2,22,58,144.05,90,0.733333333,HIGH,144103570.7,0.684705573,0.684705573
2016-11-30 00:00:00,SOLIBRA IVORY COAST (IVORY COAST),IVORY COAST,0.001674237,0.651277097,5732916.167,20,59,160000,90,0.666666667,LOW,2547962.741,0.651277097,0.651277097
2016-11-30 00:00:00,TELECOM EGYPT (EGYPT),EGYPT,0.004463796,0.639218704,20666690.3,22,60,9.85,90,0.733333333,MID,11114086.78,0.639218704,0.639218704
2016-11-30 00:00:00,ECOBANK IVORY COAST (IVORY COAST),IVORY COAST,0.001620819,0.630497785,5550004.7,20,61,27,90,0.666666667,LOW,2466668.756,0.630497785,0.630497785
2016-11-30 00:00:00,REMGRO (SOUTH AFRICA),SOUTH AFRICA,0.004267796,0.611151301,239175542.6,22,62,149.83,90,0.733333333,HIGH,128623291.8,0.611151301,0.611151301
2016-11-30 00:00:00,FOSCHINI (SOUTH AFRICA),SOUTH AFRICA,0.004160512,0.595788172,233163145,22,63,129.96,90,0.733333333,HIGH,125389958,0.595788172,0.595788172
2016-11-30 00:00:00,TOTALENERGIES MARKETING NIGERIA (NIGERIA),NIGERIA,0.00400766,0.573899692,18554850.06,22,64,258.9,90,0.733333333,MID,9978386.032,0.573899692,0.573899692
2016-11-30 00:00:00,SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,0.003924313,0.561964299,219926090,22,65,18.2,90,0.733333333,HIGH,118271364,0.561964299,0.561964299
2016-11-30 00:00:00,ATTIJARIWAFA BANK MOROCCO (MOROCCO),MOROCCO,0.003906244,0.559376806,19848728.16,21,66,394,90,0.7,MID,9725876.8,0.559376806,0.559376806
2016-11-30 00:00:00,TIGER BRANDS (SOUTH AFRICA),SOUTH AFRICA,0.003894889,0.557750836,218277141.2,22,67,358.33,90,0.733333333,HIGH,117384596,0.557750836,0.557750836
2016-11-30 00:00:00,BIDVEST (SOUTH AFRICA),SOUTH AFRICA,0.003770138,0.53988632,211285819.4,22,68,162.82,90,0.733333333,HIGH,113624818.5,0.53988632,0.53988632
2016-11-30 00:00:00,SAPH IVORY COAST (IVORY COAST),IVORY COAST,0.001309757,0.509494661,4484865.5,20,69,10500,90,0.666666667,LOW,1993273.556,0.509494661,0.509494661
2016-11-30 00:00:00,IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003449658,0.493993381,193325506.7,22,70,44.2,90,0.733333333,HIGH,103966161.4,0.493993381,0.493993381
2016-11-30 00:00:00,TRUWORTHS INT (SOUTH AFRICA),SOUTH AFRICA,0.003440567,0.49269157,192816040,22,71,70.16,90,0.733333333,HIGH,103692181.5,0.49269157,0.49269157
2016-11-30 00:00:00,BICI IVORY COAST (IVORY COAST),IVORY COAST,0.001154651,0.449158498,3953751.833,20,72,90000,90,0.666666667,LOW,1757223.037,0.449158498,0.449158498
2016-11-30 00:00:00,GLENCORE (SOUTH AFRICA),SOUTH AFRICA,0.003015008,0.431751297,168966916.2,22,73,47.37,90,0.733333333,HIGH,90866652.73,0.431751297,0.431751297
2016-11-30 00:00:00,SODE IVORY COAST (IVORY COAST),IVORY COAST,0.001098102,0.427161131,3760118.333,20,74,73000,90,0.666666667,LOW,1671163.704,0.427161131,0.427161131
2016-11-30 00:00:00,GOLD FIELDS (SOUTH AFRICA),SOUTH AFRICA,0.002876718,0.411948031,161216860,22,75,44.6,90,0.733333333,HIGH,86698844.71,0.411948031,0.411948031
2016-11-30 00:00:00,MONDI (SOUTH AFRICA),SOUTH AFRICA,0.00285381,0.408667526,159933026.4,22,76,271.71,90,0.733333333,HIGH,86008427.55,0.408667526,0.408667526
2016-11-30 00:00:00,OLD MUTUAL (SOUTH AFRICA),SOUTH AFRICA,0.002852702,0.408508863,159870933.3,22,77,15.29,90,0.733333333,HIGH,85975035.26,0.408508863,0.408508863
2016-11-30 00:00:00,NCBA GROUP KENYA (KENYA),KENYA,0.002841889,0.406960442,13157508.33,22,78,27.75,90,0.733333333,MID,7075815.593,0.406960442,0.406960442
2016-11-30 00:00:00,SPAR (SOUTH AFRICA),SOUTH AFRICA,0.002751908,0.394075094,154222243,22,79,189.5,90,0.733333333,HIGH,82937295.12,0.394075094,0.394075094
2016-11-30 00:00:00,SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),EGYPT,0.002726064,0.390374238,12621256.91,22,80,16.08,90,0.733333333,MID,6787431.495,0.390374238,0.390374238
2016-11-30 00:00:00,WEMA BANK NIGERIA (NIGERIA),NIGERIA,0.002643234,0.378512934,12237767.05,22,81,0.54,90,0.733333333,MID,6581199.168,0.378512934,0.378512934
2016-11-30 00:00:00,DISCOVERY HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.00262774,0.376294113,147263612.8,22,82,111.42,90,0.733333333,HIGH,79195098.43,0.376294113,0.376294113
2016-11-30 00:00:00,BERNABE IVORY COAST (IVORY COAST),IVORY COAST,0.000884012,0.343880169,3027031.333,20,83,180000,90,0.666666667,LOW,1345347.259,0.343880169,0.343880169
2016-11-30 00:00:00,LIFE HEALTHCARE (SOUTH AFRICA),SOUTH AFRICA,0.002312,0.331079982,129568953.3,22,84,18.75,90,0.733333333,HIGH,69679303.79,0.331079982,0.331079982
2016-11-30 00:00:00,BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,0.00084978,0.330564029,2909815,20,85,46225,90,0.666666667,LOW,1293251.111,0.330564029,0.330564029
2016-11-30 00:00:00,EASTERN TOBACCO EGYPT (EGYPT),EGYPT,0.00230291,0.329778327,10662120.04,22,86,288.02,90,0.733333333,MID,5733851.219,0.329778327,0.329778327
2016-11-30 00:00:00,FCMB GROUP NIGERIA (NIGERIA),NIGERIA,0.002183475,0.312675172,10109154.99,22,87,1.01,90,0.733333333,MID,5436478.903,0.312675172,0.312675172
2016-11-30 00:00:00,GB AUTO EGYPT (EGYPT),EGYPT,0.002154924,0.30858661,9976966.993,22,88,2.86,90,0.733333333,MID,5365391.138,0.30858661,0.30858661
2016-11-30 00:00:00,COSUMAR MOROCCO (MOROCCO),MOROCCO,0.002077099,0.297442054,10554328.35,21,89,277,90,0.7,MID,5171620.889,0.297442054,0.297442054
2016-11-30 00:00:00,BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),MOROCCO,0.002032411,0.291042633,10327253.54,21,90,236,90,0.7,MID,5060354.236,0.291042633,0.291042633
2016-11-30 00:00:00,CAPITEC BANK (SOUTH AFRICA),SOUTH AFRICA,0.001966283,0.281573042,110194292.4,22,91,645.72,90,0.733333333,HIGH,59260041.68,0.281573042,0.281573042
2016-11-30 00:00:00,CAP PLC NIGERIA (NIGERIA),NIGERIA,0.001957657,0.28033781,9063650.141,22,92,33,90,0.733333333,MID,4874229.631,0.28033781,0.28033781
2016-11-30 00:00:00,MAROC TELECOM MOROCCO (MOROCCO),MOROCCO,0.001956611,0.28018798,9942090.91,21,93,133.8,90,0.7,MID,4871624.546,0.28018798,0.28018798
2016-11-30 00:00:00,TOTALENERGIES MARKETING SENEGAL (SENEGAL),SENEGAL,0.00071571,0.278410792,2450732.167,20,94,19000,90,0.666666667,LOW,1089214.296,0.278410792,0.278410792
2016-11-30 00:00:00,TRANSCORP PLC NIGERIA (NIGERIA),NIGERIA,0.001918728,0.274763175,8883415.669,22,95,0.7,90,0.733333333,MID,4777303.537,0.274763175,0.274763175
2016-11-30 00:00:00,OKOMU OIL PALM NIGERIA (NIGERIA),NIGERIA,0.001903759,0.272619609,8814111.647,22,96,36.2,90,0.733333333,MID,4740033.374,0.272619609,0.272619609
2016-11-30 00:00:00,SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),TUNISIA,0.000693115,0.26962117,1961455.249,22,97,19.5,90,0.733333333,LOW,1054827.045,0.26962117,0.26962117
2016-11-30 00:00:00,KUMBA IRON ORE (SOUTH AFRICA),SOUTH AFRICA,0.001844236,0.264095853,103354551.8,22,98,166,90,0.733333333,HIGH,55581781.2,0.264095853,0.264095853
2016-11-30 00:00:00,OANDO PLC NIGERIA (NIGERIA),NIGERIA,0.001810299,0.259236058,8381405.763,22,99,3.79,90,0.733333333,MID,4507333.766,0.259236058,0.259236058
2016-11-30 00:00:00,CHOPPIES ENTERPRISES BOTSWANA (BOTSWANA),BOTSWANA,0.00064007,0.248987001,1811344.637,22,100,2.65,90,0.733333333,LOW,974100.8935,0.248987001,0.248987001
2016-12-31 00:00:00,SONATEL SENEGAL (SENEGAL),SENEGAL,0.052956536,27.07112133,298798570.5,19,1,25000,90,0.633333333,LOW,119851426.6,27.07112133,27.07112133
2016-12-31 00:00:00,BANK OF AFRICA NIGER (NIGER),NIGER,0.03745661,14.86351989,164056687.7,19,2,89995,90,0.633333333,LOW,65804960.28,14.86351989,14.86351989
2016-12-31 00:00:00,BANK OF AFRICA BUKINA FASO (BURKINA FASO),BURKINA FASO,0.028907877,11.47121432,126613981,19,3,139500,90,0.633333333,LOW,50786274.6,11.47121432,11.47121432
2016-12-31 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.052915643,7.827072599,299306732.6,18,4,147.99,90,0.6,MID,107750423.7,7.827072599,7.827072599
2016-12-31 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.044237878,6.543492019,250222697.1,18,5,810,90,0.6,MID,90080170.96,6.543492019,6.543492019
2016-12-31 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.043736319,6.46930337,247385728.1,18,6,24.7,90,0.6,MID,89058862.12,6.46930337,6.46930337
2016-12-31 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.015010534,5.956475136,65744829.5,19,7,19500,90,0.633333333,LOW,26370981.61,5.956475136,5.956475136
2016-12-31 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.014611251,5.798031913,63996006.17,19,8,12000,90,0.633333333,LOW,25669509.14,5.798031913,5.798031913
2016-12-31 00:00:00,SITAB IVORY COAST (IVORY COAST),IVORY COAST,0.014172287,5.623842407,62073382.62,19,9,150000,90,0.633333333,LOW,24898323.47,5.623842407,5.623842407
2016-12-31 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.013174263,5.227806903,64291565.32,18,10,70.49,90,0.6,LOW,23144963.52,5.227806903,5.227806903
2016-12-31 00:00:00,BICI IVORY COAST (IVORY COAST),IVORY COAST,0.012587923,4.995135634,55134006.78,19,11,98900,90,0.633333333,LOW,22114862.72,4.995135634,4.995135634
2016-12-31 00:00:00,AFRICA GLOBAL LOGISTICS IVORY COAST (IVORY COAST),IVORY COAST,0.01185035,4.70245208,51903500.5,19,12,297000,90,0.633333333,LOW,20819070.76,4.70245208,4.70245208
2016-12-31 00:00:00,NASPERS (SOUTH AFRICA),SOUTH AFRICA,0.02815282,4.164253819,1494955817,18,13,265.9,90,0.6,HIGH,538184094,4.164253819,4.164253819
2016-12-31 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.028051362,4.149246506,158666908.8,18,14,19.15,90,0.6,MID,57120087.18,4.149246506,4.149246506
2016-12-31 00:00:00,ZENITH BANK NIGERIA (NIGERIA),NIGERIA,0.027608325,4.08371423,156160959,18,15,14.75,90,0.6,MID,56217945.23,4.08371423,4.08371423
2016-12-31 00:00:00,SGB IVORY COAST (IVORY COAST),IVORY COAST,0.010078102,3.999189122,44141207.83,19,16,146000,90,0.633333333,LOW,17705528.92,3.999189122,3.999189122
2016-12-31 00:00:00,PPC (SOUTH AFRICA),SOUTH AFRICA,0.02595029,3.838464268,1377998252,18,17,553,90,0.6,HIGH,496079370.8,3.838464268,3.838464268
2016-12-31 00:00:00,TALAAT MOUSTAFA GROUP EGYPT (EGYPT),EGYPT,0.021139093,3.126811034,107314045.7,19,18,9.13,90,0.633333333,MID,43044856.12,3.126811034,3.126811034
2016-12-31 00:00:00,GRINDROD (SOUTH AFRICA),SOUTH AFRICA,0.02088624,3.089409975,1109089794,18,19,918,90,0.6,HIGH,399272326,3.089409975,3.089409975
2016-12-31 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.020391102,3.016171125,115338182.1,18,20,379.99,90,0.6,MID,41521745.54,3.016171125,3.016171125
2016-12-31 00:00:00,BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,0.020279723,2.999696499,1076882900,18,21,1820,90,0.6,HIGH,387677844,2.999696499,2.999696499
2016-12-31 00:00:00,BANK OF AFRICA IVORY COAST (IVORY COAST),IVORY COAST,0.007200608,2.857342818,31538034.17,19,22,139000,90,0.633333333,LOW,12650255.93,2.857342818,2.857342818
2016-12-31 00:00:00,COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,0.018815721,2.783147103,95519291.77,19,23,73.08,90,0.633333333,MID,38313849.26,2.783147103,2.783147103
2016-12-31 00:00:00,EFG HOLDING EGYPT (EGYPT),EGYPT,0.018730826,2.770589721,95088314.85,19,24,25.53,90,0.633333333,MID,38140979.62,2.770589721,2.770589721
